    1  HONIARA/HENDERSON             AGGH  HONIARA, SOLOMON ISLANDS      0925420}16003120}000280  
  FORBUSH time in seconds.   1.5602112E-02
 Finished:   6.5968E+01  5.6136E+01  2.4330E+02  2.0173E+03  76   4   0   0
  Adjusted Dose of type           76  is    7.90132187157877     
  Doserate calculation time in seconds.  4.6806335E-02
         497   65.9683580378120        56.1359349311335     
   243.297340158208        7.90132187157877                1
   55.2771503556215     
  PreGCR time in DOSE in seconds.   0.0000000E+00
  GCR time in seconds.   0.0000000E+00
  FORBUSH time in seconds.   1.5594482E-02
 Finished:   6.5823E+01  5.6190E+01  2.4318E+02  2.0173E+03  76   4   0   0
  Adjusted Dose of type           76  is    7.90477963833534     
  Doserate calculation time in seconds.  3.1196594E-02
         498   65.8233479441995        56.1900187393415     
   243.179552853570        7.90477963833534                1
   55.4088966829271     
  PreGCR time in DOSE in seconds.   0.0000000E+00
  GCR time in seconds.   1.5602112E-02
  FORBUSH time in seconds.   0.0000000E+00
 Finished:   6.5690E+01  5.6301E+01  2.4312E+02  2.0173E+03  76   4   0   0
  Adjusted Dose of type           76  is    7.90567141140875     
  Doserate calculation time in seconds.  3.1204224E-02
         499   65.6903262448965        56.3007610042573     
   243.120700000000        7.90567141140875                1
   55.5406578731172     
  PreGCR time in DOSE in seconds.   0.0000000E+00
  GCR time in seconds.   0.0000000E+00
  FORBUSH time in seconds.   0.0000000E+00
 Finished:   6.5569E+01  5.6467E+01  2.4312E+02  2.0173E+03  76   4   0   0
  Adjusted Dose of type           76  is    7.90408817998085     
  Doserate calculation time in seconds.  3.1196594E-02
         500   65.5691730751113        56.4674453467741     
   243.120700000000        7.90408817998085                1
   55.6723926761169     
  PreGCR time in DOSE in seconds.   0.0000000E+00
  GCR time in seconds.   1.5602112E-02
  FORBUSH time in seconds.   1.5594482E-02
 Finished:   6.5448E+01  5.6633E+01  2.4312E+02  2.0173E+03  76   4   0   0
  Adjusted Dose of type           76  is    7.90249633922653     
  Doserate calculation time in seconds.  4.6798706E-02
         501   65.4478368355546        56.6325857315400     
   243.120700000000        7.90249633922653                1
   55.8041009484373     
  PreGCR time in DOSE in seconds.   0.0000000E+00
  GCR time in seconds.   1.5602112E-02
  FORBUSH time in seconds.   0.0000000E+00
 Finished:   6.5326E+01  5.6796E+01  2.4312E+02  2.0173E+03  76   4   0   0
  Adjusted Dose of type           76  is    7.90077659627940     
  Doserate calculation time in seconds.  3.1204224E-02
         502   65.3263201880533        56.7962027297416     
   243.120700000000        7.90077659627940                1
   55.9357805583753     
  PreGCR time in DOSE in seconds.   0.0000000E+00
  GCR time in seconds.   0.0000000E+00
  FORBUSH time in seconds.   1.5594482E-02
 Finished:   6.5205E+01  5.6958E+01  2.4312E+02  2.0173E+03  76   4   0   0
  Adjusted Dose of type           76  is    7.89883059179172     
  Doserate calculation time in seconds.  3.1196594E-02
         503   65.2046257460814        56.9583165985530     
   243.120700000000        7.89883059179172                1
   56.0674277349052     
  PreGCR time in DOSE in seconds.   0.0000000E+00
  GCR time in seconds.   0.0000000E+00
  FORBUSH time in seconds.   1.5602112E-02
 Finished:   6.5083E+01  5.7119E+01  2.4312E+02  2.0173E+03  76   4   0   0
  Adjusted Dose of type           76  is    7.89687069750383     
  Doserate calculation time in seconds.  3.1204224E-02
         504   65.0827560757534        57.1189472857807     
   243.120700000000        7.89687069750383                1
   56.1990422465303     
  PreGCR time in DOSE in seconds.   0.0000000E+00
  GCR time in seconds.   0.0000000E+00
  FORBUSH time in seconds.   1.5594482E-02
 Finished:   6.4961E+01  5.7278E+01  2.4312E+02  2.0173E+03  76   4   0   0
  Adjusted Dose of type           76  is    7.89483550804612     
  Doserate calculation time in seconds.  1.5594482E-02
         505   64.9607136967959        57.2781144344756     
   243.120700000000        7.89483550804612                1
   56.3306228383310     
  PreGCR time in DOSE in seconds.   0.0000000E+00
  GCR time in seconds.   0.0000000E+00
  FORBUSH time in seconds.   0.0000000E+00
 Finished:   6.4839E+01  5.7436E+01  2.4312E+02  2.0173E+03  76   4   0   0
  Adjusted Dose of type           76  is    7.89265334416500     
  Doserate calculation time in seconds.  1.5602112E-02
         506   64.8385010834985        57.4358373875084     
   243.120700000000        7.89265334416500                1
   56.4621670607338     
  PreGCR time in DOSE in seconds.   0.0000000E+00
  GCR time in seconds.   1.5602112E-02
  FORBUSH time in seconds.   0.0000000E+00
 Finished:   6.4716E+01  5.7592E+01  2.4312E+02  2.0173E+03  76   4   0   0
  Adjusted Dose of type           76  is    7.89027546787458     
  Doserate calculation time in seconds.  3.1196594E-02
         507   64.7161206656447        57.5921351921076     
   243.120700000000        7.89027546787458                1
   56.5936716518650     
  PreGCR time in DOSE in seconds.   0.0000000E+00
  GCR time in seconds.   0.0000000E+00
  FORBUSH time in seconds.   1.5602112E-02
 Finished:   6.4594E+01  5.7747E+01  2.4312E+02  2.0173E+03  76   4   0   0
  Adjusted Dose of type           76  is    7.88766917898400     
  Doserate calculation time in seconds.  3.1204224E-02
         508   64.5935748294223        57.7470266043573     
   243.120700000000        7.88766917898400                1
   56.7251328048481     
  PreGCR time in DOSE in seconds.   0.0000000E+00
  GCR time in seconds.   0.0000000E+00
  FORBUSH time in seconds.   0.0000000E+00
 Finished:   6.4471E+01  5.7901E+01  2.4312E+02  2.0173E+03  76   4   0   0
  Adjusted Dose of type           76  is    7.88504482442497     
  Doserate calculation time in seconds.  1.5602112E-02
         509   64.4708659183145        57.9005300936527     
   243.120700000000        7.88504482442497                1
   56.8565502185885     
  PreGCR time in DOSE in seconds.   0.0000000E+00
  GCR time in seconds.   1.5594482E-02
  FORBUSH time in seconds.   0.0000000E+00
 Finished:   6.4348E+01  5.8053E+01  2.4312E+02  2.0173E+03  76   4   0   0
  Adjusted Dose of type           76  is    7.88240379666673     
  Doserate calculation time in seconds.  3.1196594E-02
         510   64.3479962339717        58.0526638471137     
   243.120700000000        7.88240379666673                1
   56.9879236151996     
  PreGCR time in DOSE in seconds.   0.0000000E+00
  GCR time in seconds.   0.0000000E+00
  FORBUSH time in seconds.   1.5602112E-02
 Finished:   6.4225E+01  5.8203E+01  2.4312E+02  2.0173E+03  76   4   0   0
  Adjusted Dose of type           76  is    7.87974637905669     
  Doserate calculation time in seconds.  3.1196594E-02
         511   64.2249680370646        58.2034457739529     
   243.120700000000        7.87974637905669                1
   57.1192527215172     
  PreGCR time in DOSE in seconds.   0.0000000E+00
  GCR time in seconds.   0.0000000E+00
  FORBUSH time in seconds.   0.0000000E+00
 Finished:   6.4102E+01  5.8353E+01  2.4312E+02  2.0173E+03  76   4   0   0
  Adjusted Dose of type           76  is    7.87690073878653     
  Doserate calculation time in seconds.  4.6806335E-02
         512   64.1017835481161        58.3528935098013     
   243.120700000000        7.87690073878653                1
   57.2505344004970     
  PreGCR time in DOSE in seconds.   0.0000000E+00
  GCR time in seconds.   0.0000000E+00
  FORBUSH time in seconds.   1.5594482E-02
 Finished:   6.3978E+01  5.8501E+01  2.4312E+02  2.0173E+03  76   4   0   0
  Adjusted Dose of type           76  is    7.87375398940767     
  Doserate calculation time in seconds.  3.1196594E-02
         513   63.9784449483280        58.5010244209715     
   243.120700000000        7.87375398940767                1
   57.3817636336538     
  PreGCR time in DOSE in seconds.   0.0000000E+00
  GCR time in seconds.   0.0000000E+00
  FORBUSH time in seconds.   1.5602112E-02
 Finished:   6.3855E+01  5.8648E+01  2.4312E+02  2.0173E+03  76   4   0   0
  Adjusted Dose of type           76  is    7.87035303789227     
  Doserate calculation time in seconds.  1.5602112E-02
         514   63.8549543803650        58.6478556087038     
   243.120700000000        7.87035303789227                1
   57.5129361842853     
  PreGCR time in DOSE in seconds.   1.5602112E-02
  GCR time in seconds.   0.0000000E+00
  FORBUSH time in seconds.   1.5594482E-02
 Finished:   6.3731E+01  5.8793E+01  2.4312E+02  2.0173E+03  76   4   0   0
  Adjusted Dose of type           76  is    7.86693013646610     
  Doserate calculation time in seconds.  4.6798706E-02
         515   63.7313139491457        58.7934039133331     
   243.120700000000        7.86693013646610                1
   57.6440516865598     
  PreGCR time in DOSE in seconds.   0.0000000E+00
  GCR time in seconds.   0.0000000E+00
  FORBUSH time in seconds.   1.5602112E-02
 Finished:   6.3608E+01  5.8938E+01  2.4312E+02  2.0173E+03  76   4   0   0
  Adjusted Dose of type           76  is    7.86348571159769     
  Doserate calculation time in seconds.  3.1204224E-02
         516   63.6075257226053        58.9376859184207     
   243.120700000000        7.86348571159769                1
   57.7751097817531     
  PreGCR time in DOSE in seconds.   0.0000000E+00
  GCR time in seconds.   0.0000000E+00
  FORBUSH time in seconds.   1.5594482E-02
 Finished:   6.3484E+01  5.9081E+01  2.4312E+02  2.0173E+03  76   4   0   0
  Adjusted Dose of type           76  is    7.85979846543637     
  Doserate calculation time in seconds.  1.5594482E-02
         517   63.4835917324432        59.0807179548342     
   243.120700000000        7.85979846543637                1
   57.9061064228437     
  PreGCR time in DOSE in seconds.   0.0000000E+00
  GCR time in seconds.   0.0000000E+00
  FORBUSH time in seconds.   1.5602112E-02
 Finished:   6.3360E+01  5.9223E+01  2.4312E+02  2.0173E+03  76   4   0   0
  Adjusted Dose of type           76  is    7.85576561080704     
  Doserate calculation time in seconds.  3.1204224E-02
         518   63.3595139748548        59.2225161047753     
   243.120700000000        7.85576561080704                1
   58.0370358496904     
  PreGCR time in DOSE in seconds.   0.0000000E+00
  GCR time in seconds.   0.0000000E+00
  FORBUSH time in seconds.   0.0000000E+00
 Finished:   6.3235E+01  5.9363E+01  2.4312E+02  2.0173E+03  76   4   0   0
  Adjusted Dose of type           76  is    7.85180215753557     
  Doserate calculation time in seconds.  1.5602112E-02
         519   63.2352944112476        59.3630962057575     
   243.120700000000        7.85180215753557                1
   58.1678992189827     
  PreGCR time in DOSE in seconds.   0.0000000E+00
  GCR time in seconds.   1.5594482E-02
  FORBUSH time in seconds.   0.0000000E+00
 Finished:   6.3111E+01  5.9502E+01  2.4312E+02  2.0173E+03  76   4   0   0
  Adjusted Dose of type           76  is    7.84790891914518     
  Doserate calculation time in seconds.  3.1196594E-02
         520   63.1109349689413        59.5024738545314     
   243.120700000000        7.84790891914518                1
   58.2986977009684     
  PreGCR time in DOSE in seconds.   0.0000000E+00
  GCR time in seconds.   1.5602112E-02
  FORBUSH time in seconds.   0.0000000E+00
 Finished:   6.2986E+01  5.9641E+01  2.4312E+02  2.0173E+03  76   4   0   0
  Adjusted Dose of type           76  is    7.84402695881626     
  Doserate calculation time in seconds.  3.1196594E-02
         521   62.9864375418530        59.6406644109586     
   243.120700000000        7.84402695881626                1
   58.4294314836154     
  PreGCR time in DOSE in seconds.   0.0000000E+00
  GCR time in seconds.   0.0000000E+00
  FORBUSH time in seconds.   1.5602112E-02
 Finished:   6.2862E+01  5.9778E+01  2.4312E+02  2.0173E+03  76   4   0   0
  Adjusted Dose of type           76  is    7.83965576540707     
  Doserate calculation time in seconds.  3.1204224E-02
         522   62.8618039911672        59.7776830018335     
   243.120700000000        7.83965576540707                1
   58.5600924130388     
  PreGCR time in DOSE in seconds.   0.0000000E+00
  GCR time in seconds.   0.0000000E+00
  FORBUSH time in seconds.   0.0000000E+00
 Finished:   6.2737E+01  5.9914E+01  2.4312E+02  2.0173E+03  76   4   0   0
  Adjusted Dose of type           76  is    7.83487902004208     
  Doserate calculation time in seconds.  1.5602112E-02
         523   62.7370361459917        59.9135445246528     
   243.120700000000        7.83487902004208                1
   58.6906737300395     
  PreGCR time in DOSE in seconds.   0.0000000E+00
  GCR time in seconds.   1.5594482E-02
  FORBUSH time in seconds.   0.0000000E+00
 Finished:   6.2612E+01  6.0048E+01  2.4312E+02  2.0173E+03  76   4   0   0
  Adjusted Dose of type           76  is    7.82991118635036     
